mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	tempo	qpm	tempo_visible
96	94	377/2	377/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1174				
96	94	755/4	755/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1175				
96	94	187	187	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1176				
96	94	749/4	749/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1177				
96	94	375/2	375/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1178				
96	94	751/4	751/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1179				
96	94	188	188	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1180				
96	94	753/4	753/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1181				
96	94	377/2	377/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1182				
96	94	755/4	755/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1183				
97	95	189	189	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	1184				
97	95	757/4	757/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1185				
97	95	379/2	379/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1186				
97	95	759/4	759/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1187				
97	95	190	190	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1188				
97	95	761/4	761/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1189				
97	95	381/2	381/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1190				
97	95	763/4	763/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1191				
97	95	189	189	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1192				
97	95	757/4	757/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1193				
97	95	379/2	379/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1194				
97	95	759/4	759/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1195				
97	95	190	190	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1196				
97	95	381/2	381/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1197				
98	96	765/4	765/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1198				
98	96	383/2	383/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1199				
98	96	767/4	767/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1200				
98	96	192	192	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1201				
98	96	769/4	769/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1202				
98	96	385/2	385/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1203				
98	96	771/4	771/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1204				
98	96	191	191	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	1205				
98	96	385/2	385/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1206				
99	97	193	193	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	1207	ornamentTrill			
99	97	773/4	773/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1208				
99	97	387/2	387/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1209				
99	97	775/4	775/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1210				
99	97	194	194	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1211				
99	97	777/4	777/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1212				
99	97	389/2	389/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1213				
99	97	779/4	779/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1214				
99	97	193	193	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1215				
99	97	387/2	387/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1216				
99	97	194	194	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1217				
99	97	389/2	389/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1218				
100	98	195	195	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	1219				
100	98	781/4	781/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1220				
100	98	391/2	391/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1221				
100	98	783/4	783/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1222				
100	98	196	196	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1223				
100	98	785/4	785/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1224				
100	98	393/2	393/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1225				
100	98	787/4	787/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1226				
100	98	195	195	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1227				
100	98	391/2	391/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1228				
100	98	393/2	393/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1229				
101	99	197	197	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	1230	ornamentTrill			
101	99	789/4	789/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1231				
101	99	395/2	395/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1232				
101	99	791/4	791/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1233				
101	99	198	198	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1234				
101	99	793/4	793/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1235				
101	99	397/2	397/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1236				
101	99	795/4	795/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1237				
101	99	197	197	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1238				
101	99	395/2	395/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1239				
101	99	198	198	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1240				
101	99	397/2	397/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1241				
102	100	797/4	797/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1242				
102	100	399/2	399/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1243				
102	100	799/4	799/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1244				
102	100	200	200	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1245				
102	100	801/4	801/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1246				
102	100	401/2	401/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1247				
102	100	803/4	803/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1248				
102	100	199	199	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	1249				
103	101	201	201	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	1250				
103	101	202	202	0.0	1/4	1/4	Chord	2/4	1	1	0	grace16	1/16	1	1251				
103	101	202	202	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1252				
103	101	809/4	809/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1253				
103	101	405/2	405/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1254				
103	101	811/4	811/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1255				
103	101	201	201	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	1256				
103	101	202	202	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	1257				
103	101	202	202	1.0	1/4	1/4	Chord	2/4	2	2	1/4		1/4	1	1258				
104	102	203	203	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	1259				
104	102	203	203	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	1260				
104	102	203	203	1.0	0	0	Chord	2/4	2	2	1/4		1/4	1	1261				
